Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      19/38          std::initializer_list<unsigned char>::end() const [178]
[153]    0.0    0.00    0.00      38         std::initializer_list<unsigned char>::begin() const [153]
-----------------------------------------------
                0.00    0.00      38/38          unsigned char* std::copy<unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [64]
[154]    0.0    0.00    0.00      38         unsigned char const* std::__miter_base<unsigned char const*>(unsigned char const*) [154]
-----------------------------------------------
                0.00    0.00      38/38          unsigned char* std::__copy_move_a<false, unsigned char const*, unsigned char*>(unsigned char const*, unsigned char const*, unsigned char*) [61]
[155]    0.0    0.00    0.00      38         unsigned char const* std::__niter_base<unsigned char const*>(unsigned char const*) [155]
-----------------------------------------------
                0.00    0.00       6/36          std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >* std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_allocate_and_copy<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>(unsigned long, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*) [18]
                0.00    0.00       6/36          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::vector(std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > const&) [19]
                0.00    0.00      12/36          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::~vector() [43]
                0.00    0.00      12/36          void std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_assign_aux<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*>(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::forward_iterator_tag) [5]
[156]    0.0    0.00    0.00      36         std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_M_get_Tp_allocator() [156]
-----------------------------------------------
                0.00    0.00      29/29          TestBmp(TestInfo const&) [39]
[157]    0.0    0.00    0.00      29         testing::AssertionResult testing::internal::CmpHelperNE<std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >, decltype(nullptr)>(char const*, char const*, std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr) const&) [157]
                0.00    0.00      29/29          bool std::operator!=<std::vector<unsigned char, std::allocator<unsigned char> > >(std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr)) [162]
-----------------------------------------------
                0.00    0.00      29/29          TestBmp(TestInfo const&) [39]
[158]    0.0    0.00    0.00      29         std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >::~shared_ptr() [158]
                0.00    0.00      58/58          std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::~__shared_ptr() [146]
-----------------------------------------------
                0.00    0.00      29/29          bool std::__equal_aux1<unsigned char const*, unsigned char const*>(unsigned char const*, unsigned char const*, unsigned char const*) [160]
[159]    0.0    0.00    0.00      29         bool std::__equal<true>::equal<unsigned char>(unsigned char const*, unsigned char const*, unsigned char const*) [159]
                0.00    0.00      29/29          int std::__memcmp<unsigned char, unsigned char>(unsigned char const*, unsigned char const*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00      29/29          bool std::__equal_aux<__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > > >(__gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >, __gnu_cxx::__normal_iterator<unsigned char const*, std::vector<unsigned char, std::allocator<unsigned char> > >) [55]
[160]    0.0    0.00    0.00      29         bool std::__equal_aux1<unsigned char const*, unsigned char const*>(unsigned char const*, unsigned char const*, unsigned char const*) [160]
                0.00    0.00      29/29          bool std::__equal<true>::equal<unsigned char>(unsigned char const*, unsigned char const*, unsigned char const*) [159]
-----------------------------------------------
                0.00    0.00      29/29          bool std::__equal<true>::equal<unsigned char>(unsigned char const*, unsigned char const*, unsigned char const*) [159]
[161]    0.0    0.00    0.00      29         int std::__memcmp<unsigned char, unsigned char>(unsigned char const*, unsigned char const*, unsigned long) [161]
-----------------------------------------------
                0.00    0.00      29/29          testing::AssertionResult testing::internal::CmpHelperNE<std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > >, decltype(nullptr)>(char const*, char const*, std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr) const&) [157]
[162]    0.0    0.00    0.00      29         bool std::operator!=<std::vector<unsigned char, std::allocator<unsigned char> > >(std::shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> > > const&, decltype(nullptr)) [162]
                0.00    0.00      29/58          std::__shared_ptr<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2>::operator bool() const [145]
-----------------------------------------------
                0.00    0.00      24/24          std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::~allocator() [165]
[163]    0.0    0.00    0.00      24         __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::~new_allocator() [163]
-----------------------------------------------
                0.00    0.00      12/24          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::begin() const [198]
                0.00    0.00      12/24          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::end() const [197]
[164]    0.0    0.00    0.00      24         __gnu_cxx::__normal_iterator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const*, std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > >::__normal_iterator(std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > const* const&) [164]
-----------------------------------------------
                0.00    0.00       6/24          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_S_check_init_len(unsigned long, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > const&) [258]
                0.00    0.00       6/24          std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::vector(std::vector<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > > const&) [19]
                0.00    0.00      12/24          std::_Vector_base<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > >, std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > > >::_Vector_impl::~_Vector_impl() [200]
[165]    0.0    0.00    0.00      24         std::allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::~allocator() [165]
                0.00    0.00      24/24          __gnu_cxx::new_allocator<std::pair<std::pair<int, int>, std::vector<unsigned char, std::allocator<unsigned char> > > >::~new_allocator() [163]
-----------------------------------------------
                0.00    0.00       6/24          void std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::_M_insert<TestInfo const&>(std::_List_iterator<TestInfo>, TestInfo const&) [21]
                0.00    0.00       6/24          std::_List_node<TestInfo>* std::__cxx11::list<TestInfo, std::allocator<TestInfo> >::_M_create_node<TestInfo const&>(TestInfo const&) [20]
                0.00    0.00       6/24          void std::allocator_traits<std::allocator<std::_List_node<TestInfo> > >::construct<TestInfo, TestInfo const&>(std::allocator<std::_List_node<TestInfo> >&, TestInfo*, TestInfo const&) [15]
                0.00    0.00       6/24          void __gnu_cxx::new_allocator<std::_List_node<TestInfo> >::construct<TestInfo, TestInfo const&>(TestInfo*, TestInfo const&) [14]
[166]    0.0    0.00    0.00      24         TestInfo const& std::forward<TestInfo const&>(std::remove_reference<TestInfo const&>::type&) [166]
-----------------------------------------------
                0.00    0.00      23/23          std::__shared_ptr_access<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2, false, false>::operator*() const [168]
[167]    0.0    0.00    0.00      23         std::__shared_ptr_access<std::vector<unsigned char, std::allocator<unsigned char> >, (__gnu_cxx::_Lock_policy)2, false, false>::_M_get() const [167]
